m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch,m_roll
304.50311279296875,-22.646883010864258,-137.8898162841797,79.55938720703125,3.3323659896850586,-3.057319164276123,32711,1430,-1265,1301,-806,32731,0.05401132255792618,0.3364025056362152,-0.2692197561264038,1.6094754934310913,-0.04365861415863037,0.024624478071928024
312.48040771484375,-22.322465896606445,-138.1983184814453,79.88805389404297,3.195955276489258,-3.1033823490142822,32713,1362,-1281,1314,-761,32731,0.023050500079989433,0.3261386454105377,-0.044758155941963196,1.6099557876586914,-0.04159212112426758,0.023257071152329445
336.6334228515625,-21.40386962890625,-139.13723754882812,80.832275390625,2.794417142868042,-3.111959218978882,32721,1178,-1251,1276,-666,32735,-0.04170800745487213,0.3025462031364441,-0.15456479787826538,1.6090246438980103,-0.03598320484161377,0.0203595869243145
352.8602600097656,-20.86395835876465,-139.75552368164062,81.42375183105469,2.583428144454956,-3.0633437633514404,32726,1088,-1217,1244,-812,32733,-0.05250547081232071,0.2885080873966217,-0.2560775876045227,1.6079717874526978,-0.033240318298339844,0.02479805238544941
361.02142333984375,-20.624902725219727,-140.06097412109375,81.7195053100586,2.1321585178375244,-3.052056074142456,32731,925,-1209,1233,-831,32733,0.003098621964454651,0.28989312052726746,-0.6812450289726257,1.6077461242675781,-0.028243184089660645,0.025377491489052773
369.2438049316406,-20.426603317260742,-140.3720703125,81.99918365478516,1.9252350330352783,-3.166747808456421,32732,818,-1273,1292,-778,32732,0.166232630610466,0.27924349904060364,-0.00709838792681694,1.6096727848052979,-0.024985432624816895,0.02376306615769863
377.4573974609375,-20.237356185913086,-140.6983642578125,82.26480865478516,1.8394125699996948,-3.340968370437622,32729,785,-1355,1373,-735,32729,0.12881705164909363,0.2733759582042694,-0.11534018814563751,1.612202525138855,-0.02398228645324707,0.022444119676947594
384.3017578125,-20.082258224487305,-140.979248046875,82.15463256835938,1.906122088432312,-3.3923022747039795,32729,812,-1350,1369,-777,32729,0.03777625411748886,0.043757930397987366,0.0839565321803093,1.6120396852493286,-0.02480494976043701,0.023745693266391754
393.90380859375,-19.852947235107422,-141.37474060058594,82.4537353515625,1.8849331140518188,-3.3817379474639893,32730,793,-1326,1349,-918,32726,-0.03555216267704964,0.26721519231796265,-0.50119549036026,1.6113165616989136,-0.024212360382080078,0.02804870717227459
402.1722412109375,-19.70570945739746,-141.71563720703125,82.7210693359375,1.2456642389297485,-3.4362545013427734,32733,591,-1364,1378,-810,32727,0.07453210651874542,0.2562769949436188,0.020193040370941162,1.612442970275879,-0.018064379692077637,0.024754879996180534
442.4766540527344,-19.14982795715332,-143.50680541992188,83.91224670410156,0.8034958243370056,-3.7912099361419678,32732,369,-1467,1476,-889,32721,-0.031224999576807022,0.2513729929924011,0.08826782554388046,1.6155853271484375,-0.011281728744506836,0.02715098299086094
450.890380859375,-19.055932998657227,-143.88633728027344,84.14872741699219,0.9907313585281372,-3.7970826625823975,32731,408,-1466,1478,-1022,32717,0.0088096484541893,0.235539972782135,-0.37830308079719543,1.6155718564987183,-0.012478947639465332,0.031219955533742905
459.32379150390625,-19.01876449584961,-144.27259826660156,84.3852767944336,-0.28038808703422546,-3.94207501411438,32730,23,-1537,1537,-1081,32713,0.1484656035900116,0.30118197202682495,-1.1772804260253906,1.6177239418029785,-0.0007179975509643555,0.03301616385579109
467.78466796875,-19.03160858154297,-144.67996215820312,84.61045837402344,0.21738465130329132,-4.195329189300537,32723,109,-1679,1682,-934,32710,0.30614063143730164,0.2522329092025757,0.6225113868713379,1.6220886707305908,-0.003330826759338379,0.02851237542927265
484.76556396484375,-19.006654739379883,-145.57131958007812,85.0554428100586,-0.2872116267681122,-4.60660982131958,32718,-49,-1786,1784,-830,32707,0.031088657677173615,0.23710231482982635,-1.309439778327942,1.6253410577774048,0.0015091896057128906,0.025338174775242805
493.2943420410156,-19.070573806762695,-146.03492736816406,85.2830581665039,-0.6289377212524414,-4.644460678100586,32717,-168,-1790,1786,-702,32710,0.028111422434449196,0.23399464786052704,0.5604361295700073,1.6254541873931885,0.0051500797271728516,0.021456003189086914
501.84149169921875,-19.121809005737305,-146.5016632080078,85.51070404052734,-0.5902141332626343,-4.691709995269775,32717,-159,-1801,1798,-704,32710,0.05759848281741142,0.22367796301841736,-0.3292163908481598,1.625817894935608,0.0048683881759643555,0.02149059809744358
527.6155395507812,-19.32745933532715,-147.94400024414062,86.14192962646484,-0.9337908625602722,-5.001687049865723,32708,-284,-1930,1920,-986,32695,0.18901309370994568,0.21314236521720886,0.4155019223690033,1.6297430992126465,0.00867605209350586,0.030104968696832657
536.2513427734375,-19.403799057006836,-148.45448303222656,86.34124755859375,-0.7604202032089233,-5.185552597045898,32705,-233,-1995,1986,-1132,32687,0.14784984290599823,0.20756742358207703,-0.28759825229644775,1.6317501068115234,0.007118105888366699,0.03456499055027962
544.9028930664062,-19.501659393310547,-148.9792022705078,86.53429412841797,-1.2460262775421143,-5.265915870666504,32702,-417,-2006,1990,-1160,32685,-0.06892324239015579,0.20758119225502014,-0.744530439376831,1.6320639848709106,0.01272737979888916,0.03543347492814064
562.2785034179688,-19.81888771057129,-149.93247985839844,86.97380065917969,-1.681274652481079,-3.699765920639038,32740,-572,-1185,1164,-1202,32724,-1.7564947605133057,0.17219685018062592,0.08582288771867752,1.6069939136505127,0.017478108406066895,0.036720678210258484
570.986328125,-19.983583450317383,-150.19749450683594,87.14048767089844,-1.7980949878692627,-1.5079411268234253,32759,-682,-180,158,-1080,32748,-2.6721041202545166,0.08193466067314148,-0.7649151682853699,1.5763152837753296,0.020818591117858887,0.032986175268888474
588.2075805664062,-20.4526309967041,-149.9057159423828,82.74073028564453,-2.232055425643921,4.497058868408203,32666,-912,2394,-2416,-812,32667,-3.390887498855591,-4.1489129066467285,0.0476982519030571,1.4976348876953125,0.02786076068878174,0.024796156212687492
596.2667846679688,-20.67691421508789,-149.3034210205078,78.5516586303711,-2.2349348068237305,7.451819896697998,32551,-906,3636,-3657,-730,32554,-3.366798162460327,-4.150835990905762,0.10446515679359436,1.4595354795455933,0.027679443359375,0.022308174520730972
603.8943481445312,-20.889659881591797,-148.423095703125,74.23527526855469,-2.0961647033691406,9.981600761413574,32382,-901,4925,-4943,-615,32386,-2.648897647857666,-3.248518943786621,-0.4126833975315094,1.4198336601257324,0.027518272399902344,0.01880117505788803
624.6904296875,-21.677738189697266,-144.4704132080078,65.83692169189453,-2.8629093170166016,17.10377311706543,31551,-1394,8730,-8765,-720,31564,-3.655806541442871,-0.6829161643981934,-0.012956716120243073,1.3008513450622559,0.042571425437927246,0.022003518417477608
631.194091796875,-21.956281661987305,-142.57630920410156,64.01798248291016,-2.7144763469696045,20.632295608520508,30945,-1343,10690,-10728,-847,30949,-3.9352879524230957,-0.6889941692352295,-0.04525253176689148,1.2381775379180908,0.04099869728088379,0.025897132232785225
643.5816040039062,-22.55634117126465,-137.78567504882812,59.463104248046875,-2.6563408374786377,27.43661117553711,29352,-1406,14496,-14537,-852,29353,-4.401829242706299,-0.9028003215789795,0.7916727066040039,1.112066626548767,0.042952656745910645,0.026052961125969887
649.4019775390625,-22.810571670532227,-134.87472534179688,57.00112533569336,-2.7318601608276367,30.392627716064453,28273,-1213,16517,-16540,-371,28283,-3.458944320678711,-0.6996469497680664,-0.6918554306030273,1.0420538187026978,0.03702843189239502,0.011353950016200542
654.9688720703125,-23.087560653686523,-131.67550659179688,54.243507385253906,-2.754312753677368,33.47256088256836,27158,-1360,18282,-18299,-39,27180,-4.217927932739258,-0.6138471364974976,0.01499440148472786,0.9782930016517639,0.04153788089752197,0.001202810904942453
660.27490234375,-23.37939453125,-128.17608642578125,52.001285552978516,-3.158297538757324,36.31947708129883,26120,-1512,19725,-19766,-636,26126,-3.3957254886627197,0.3383549451828003,-0.511029839515686,0.9240020513534546,0.04617106914520264,0.01946008950471878
670.2534790039062,-23.97151756286621,-120.24778747558594,47.63684844970703,-2.876235008239746,42.753807067871094,23893,-1449,22376,-22420,-1090,23870,-4.122750759124756,0.4688282012939453,0.3137158155441284,0.8181707262992859,0.04424762725830078,0.03333057835698128
674.8953247070312,-24.25093650817871,-115.80677795410156,45.20098114013672,-2.7688941955566406,45.82875061035156,22506,-1434,23771,-23813,-1028,22484,-3.8094429969787598,0.43025505542755127,0.12578168511390686,0.7580752968788147,0.043795108795166016,0.03143215551972389
683.4112548828125,-24.818655014038086,-106.05229187011719,39.6153564453125,-2.6031455993652344,51.550106048583984,19297,-1277,26450,-26480,-1121,19265,-3.9878501892089844,0.45417630672454834,0.3666924238204956,0.6303073167800903,0.03899240493774414,0.03427252918481827
687.2319946289062,-25.094932556152344,-100.781005859375,36.882423400878906,-2.9360647201538086,53.82707977294922,17502,-1382,27666,-27700,-890,17479,-3.6640920639038086,0.5505849123001099,-0.09122414886951447,0.5640602111816406,0.04221785068511963,0.027205150574445724
693.9730834960938,-25.733041763305664,-89.56031036376953,30.374244689941406,-3.380054473876953,58.14357376098633,14045,-1708,29554,-29603,-1064,14007,-4.136226177215576,0.33886826038360596,0.13983741402626038,0.4436451196670532,0.052170634269714355,0.03254500404000282
696.8416748046875,-26.0822811126709,-83.63590240478516,27.01247787475586,-3.609837770462036,60.06153869628906,12429,-1802,30264,-30317,-935,12395,-3.8444154262542725,0.4546762704849243,-0.1548331379890442,0.38968101143836975,0.05503678321838379,0.028588740155100822
703.72802734375,-27.282058715820312,-64.90087890625,20.045995712280273,-4.335872650146484,64.32477569580078,9534,-2026,31283,-31348,-894,9495,-1.5125715732574463,0.7885366678237915,-0.1143270805478096,0.29582294821739197,0.06187272071838379,0.027364684268832207
705.6912841796875,-27.7183780670166,-58.40536117553711,19.305540084838867,-4.431718826293945,65.292724609375,9147,-2067,31396,-31463,-774,9116,-0.6957142353057861,0.7651177644729614,-0.28207775950431824,0.28350207209587097,0.06313550472259521,0.023671675473451614
709.5606689453125,-28.633882522583008,-45.19312286376953,19.753620147705078,-4.623327732086182,66.60999298095703,9320,-2135,31340,-31413,-793,9287,0.6197925806045532,0.671898603439331,0.2500866651535034,0.289046972990036,0.06521034240722656,0.02426169626414776
711.5882568359375,-29.104795455932617,-38.48749923706055,20.626977920532227,-4.818101406097412,67.01946258544922,9726,-2167,31214,-31289,-914,9686,0.7609598636627197,0.6782009601593018,-0.09887661039829254,0.3020738661289215,0.06618547439575195,0.027964318171143532
713.6868286132812,-29.579580307006836,-31.760581970214844,21.26584815979004,-4.711863040924072,67.51618194580078,9874,-2164,31168,-31242,-963,9830,0.30147337913513184,0.6648210287094116,-0.1915813684463501,0.3067993223667145,0.06611394882202148,0.029481207951903343
715.8316650390625,-30.070541381835938,-24.981401443481445,21.593303680419922,-5.0838236808776855,68.05892181396484,9886,-2261,31157,-31238,-1029,9837,0.07151848077774048,0.6543777585029602,-0.33574557304382324,0.30725541710853577,0.06908309459686279,0.0315038226544857
718.0029296875,-30.587013244628906,-18.14198875427246,21.780698776245117,-5.217658996582031,68.6452407836914,9877,-2300,31158,-31240,-1170,9816,-0.02089010179042816,0.629555344581604,-0.0883936733007431,0.3069777488708496,0.07027065753936768,0.03582840412855148
724.2095947265625,-32.1082649230957,2.345144748687744,17.498926162719727,-4.608124732971191,65.02182006835938,8255,-2314,31625,-31706,-1077,8197,-2.2109174728393555,-3.6466550827026367,0.15230518579483032,0.2553430497646332,0.0706857442855835,0.03295848146080971
725.80615234375,-32.57426071166992,8.719752311706543,14.458925247192383,-4.683194160461426,62.31382369995117,7049,-2390,31910,-31990,-1292,6970,-2.392667770385742,-3.5248913764953613,-0.2650710642337799,0.21742157638072968,0.07302641868591309,0.039548296481370926
728.0501098632812,-33.4935188293457,20.635372161865234,8.026430130004883,-4.510471343994141,57.094051361083984,4146,-2540,32404,-32487,-1347,4051,-2.9095544815063477,-2.8654732704162598,-0.15097039937973022,0.12728123366832733,0.07761156558990479,0.0412699319422245
728.988037109375,-34.39594650268555,31.715436935424805,1.3523846864700317,-4.578054904937744,54.408390045166016,226,-2738,32651,-32745,-1189,127,-3.5659501552581787,-0.5765774846076965,0.036377184092998505,0.006940342951565981,0.08365988731384277,0.03643558546900749
728.9431762695312,-34.85299301147461,37.123199462890625,-2.1195759773254395,-4.595566749572754,53.73378372192383,-1887,-2794,32592,-32687,-1113,-1988,-3.5951147079467773,-0.5820419788360596,0.07140868157148361,-0.057842522859573364,0.08539915084838867,0.034116365015506744
726.8025512695312,-36.24385452270508,52.866390228271484,-12.155762672424316,-4.292680263519287,51.533111572265625,-8167,-2599,31626,-31728,135,-8182,-3.9441978931427,0.45372873544692993,0.9582464694976807,-0.2527349293231964,0.07941627502441406,-0.004151593893766403
725.4198608398438,-36.641258239746094,57.995994567871094,-15.331199645996094,-3.808130979537964,51.026466369628906,-10533,-2450,30930,-31022,211,-10548,-2.8194265365600586,-0.2173558473587036,0.10701188445091248,-0.3282375931739807,0.07485973834991455,-0.006472258362919092
718.9884643554688,-37.34107208251953,72.83866882324219,-27.15461540222168,-1.6197975873947144,47.3793830871582,-17378,-1048,27759,-27725,-1373,-17408,-3.8774893283843994,0.5806405544281006,0.2624174654483795,-0.5593374371528625,0.032007813453674316,0.04196609929203987
712.8993530273438,-37.681121826171875,82.0007553100586,-33.737178802490234,-1.6096901893615723,43.978397369384766,-20871,-966,25241,-25210,-1244,-20894,-4.151401519775391,0.5829076766967773,0.5648637413978577,-0.6909306645393372,0.029507040977478027,0.03799518570303917
709.3561401367188,-37.83723449707031,86.29853820800781,-36.912506103515625,-1.5248125791549683,41.924598693847656,-22336,-897,23956,-23924,-1263,-22354,-3.680199146270752,0.5340315103530884,0.13954506814479828,-0.7504202723503113,0.027405858039855957,0.038599394261837006
705.5006103515625,-37.9826774597168,90.39225769042969,-39.85862731933594,-1.4258800745010376,39.85401916503906,-23658,-796,22656,-22599,-1743,-23661,-3.265867233276367,0.6823997497558594,0.022464565932750702,-0.8070487976074219,0.024305105209350586,0.05325896665453911
697.0111083984375,-38.253604888916016,97.91876983642578,-44.848426818847656,-1.2710191011428833,35.22576904296875,-26236,-630,19618,-19516,-2665,-26185,-3.978947162628174,0.30975770950317383,0.8613737225532532,-0.9287295937538147,0.01923966407775879,0.08144493401050568
692.40185546875,-38.379188537597656,101.31548309326172,-47.107078552246094,-1.4403132200241089,32.853363037109375,-27552,-858,17714,-17589,-2865,-27496,-2.8504960536956787,0.6578401327133179,-0.3393886685371399,-0.9993927478790283,0.026208996772766113,0.08758733421564102
682.5462646484375,-38.6867790222168,107.3501968383789,-51.34099578857422,-1.567905068397522,27.320283889770508,-29718,-1041,13762,-13648,-2637,-29672,-3.7887513637542725,0.7385977506637573,0.49357593059539795,-1.1371113061904907,0.031781673431396484,0.08061479032039642
677.3005981445312,-38.83628463745117,109.93186950683594,-53.295902252197266,-1.6047251224517822,24.600887298583984,-30360,-869,12293,-12190,-2681,-30296,-2.8456153869628906,1.1295385360717773,-0.13077905774116516,-1.18605375289917,0.026536226272583008,0.08194416761398315
660.5668334960938,-39.28520965576172,116.4271011352539,-57.58224868774414,-1.236987590789795,20.12725257873535,-30931,-644,10794,-10772,-1019,-30928,-0.8925919532775879,0.8788353204727173,0.48301902413368225,-1.2350225448608398,0.019670486450195312,0.031127391383051872
654.7374267578125,-39.4103889465332,118.39730834960938,-58.77676010131836,-1.2715263366699219,19.168004989624023,-31179,-618,10055,-10044,-629,-31183,-1.453324794769287,0.808324933052063,0.14394085109233856,-1.2588123083114624,0.018889665603637695,0.019216034561395645
